folder,image,ground_truth,prediction,cer_score
140,76.jpg,như,"ti,",1.0
140,64.jpg,sức,^ úc,1.0
140,67.jpg,từ,zủ,1.0
140,68.jpg,vào,^^,1.0
18,36.jpg,giấy,v^,1.0
18,24.jpg,bình,",",1.0
18,25.jpg,kinh,4,1.0
18,27.jpg,khi,⁄vn,1.0
18,28.jpg,khi,„”,1.0
18,13.jpg,vật,4x,1.0
18,14.jpg,ý,⁄,1.0
18,15.jpg,đỡ,cố,1.0
33,12.jpg,theo,đc,1.0
33,27.jpg,văn,/x,1.0
33,30.jpg,bình,/,1.0
33,31.jpg,và,dz,1.0
33,32.jpg,hồi,cc,1.0
33,33.jpg,luận,2x,1.0
33,34.jpg,"nan nơi xứ lạ : không việc làm, không nhà ở, không lương bổng, có người",,1.0
33,84.jpg,đến,ư,1.0
33,47.jpg,lại,[cư,1.0
33,42.jpg,khác,,1.0
33,15.jpg,triệu,,1.0
33,17.jpg,họ,ác,1.0
33,4.jpg,tuổi,“hú,1.0
33,19.jpg,lập,(b,1.0
33,20.jpg,thể,+,1.0
33,21.jpg,tốn,j.,1.0
33,22.jpg,ngang,4,1.0
18,23.jpg,đồng,_,1.0
33,24.jpg,triệu,“px,1.0
33,25.jpg,tai,k⁄2,1.0
33,26.jpg,vị,w,1.0
18,5.jpg,từ,{œ,1.0
18,8.jpg,hoàng,ty 2n,1.0
18,9.jpg,hơn,j/p,1.0
18,10.jpg,đạo,2l»,1.0
18,11.jpg,theo,t0lxø,1.0
33,23.jpg,khả,\wha,1.0
47,49.jpg,sử,",",1.0
47,54.jpg,lâu,(^^,1.0
47,56.jpg,tiếp,_,1.0
47,41.jpg,khi,z⁄,1.0
47,42.jpg,những,“~⁄«,1.0
47,45.jpg,827,g#2¬,1.0
47,47.jpg,ngao,má ảo,1.0
142,94.jpg,sinh,<vdn,1.0
142,7.jpg,nướng,"⁄
nửớ",1.0
142,8.jpg,trên,đc,1.0
142,10.jpg,ngay,,1.0
142,11.jpg,đề,,1.0
142,12.jpg,khắc,"/
lv",1.0
142,23.jpg,tục,x„,1.0
142,25.jpg,anh,«,1.0
142,27.jpg,ngọc,l,1.0
142,22.jpg,rơ,bi,1.0
47,9.jpg,thoát,(¿+,1.0
47,10.jpg,bây,—_,1.0
47,12.jpg,các,"⁄
cc",1.0
137,100.jpg,xóc,"⁄
0c",1.0
47,1.jpg,sẽ,6,1.0
137,63.jpg,mặt,w~{,1.0
47,15.jpg,sao,—^,1.0
47,24.jpg,anh,con1h,1.0
47,19.jpg,đi,,1.0
47,21.jpg,thôn,cc,1.0
47,33.jpg,hơi,ạbái,1.0
47,34.jpg,hi,tl,1.0
47,37.jpg,hải,j1,1.0
47,38.jpg,bình,(ni!,1.0
47,39.jpg,2003,9.0042,1.0
47,40.jpg,diện,ke,1.0
47,17.jpg,nhỏ,"""no",1.0
47,65.jpg,cộng,so,1.0
47,66.jpg,ngày,m24,1.0
47,67.jpg,1,t,1.0
47,25.jpg,này,_,1.0
47,26.jpg,can,2,1.0
47,28.jpg,ủy,đá,1.0
47,30.jpg,tp,1},1.0
142,28.jpg,quý,tố,1.0
47,84.jpg,phải,,1.0
47,85.jpg,150,[s6,1.0
47,86.jpg,tờ,cc,1.0
34,12.jpg,bộ,v0,1.0
34,1.jpg,liên,ac,1.0
47,90.jpg,tuyệt,2,1.0
47,91.jpg,tỏa khắp căn nhà.,,1.0
100,81.jpg,điểm,cho,1.0
47,83.jpg,những,w~,1.0
142,29.jpg,các,"⁄
ca",1.0
142,16.jpg,buồn,buướùi,1.0
142,17.jpg,cứu,"ca
6",1.0
142,18.jpg,là,_,1.0
100,99.jpg,giải,_—,1.0
142,2.jpg,xin,ya,1.0
142,3.jpg,thiết,đá,1.0
47,79.jpg,vào,2%,1.0
142,5.jpg,những,v4,1.0
47,69.jpg,trong,bc,1.0
47,70.jpg,độ,28,1.0
47,63.jpg,"chiểu, quận 1 (còn một quán hương rừng khác nằm trên đường nguyễn",,1.0
47,73.jpg,nghị,,1.0
47,74.jpg,toàn,_,1.0
47,75.jpg,gà,l^,1.0
47,76.jpg,phải,bể :,1.0
142,4.jpg,cư,vú,1.0
137,44.jpg,thủ,“|,1.0
137,45.jpg,quyết,,1.0
33,94.jpg,báo,l,1.0
33,95.jpg,xe,k,1.0
33,96.jpg,bao,k,1.0
33,97.jpg,mở,„,1.0
33,98.jpg,thấp,»xí,1.0
47,8.jpg,bảy,l4,1.0
137,67.jpg,biến,_,1.0
137,68.jpg,nhiệm,vn,1.0
137,70.jpg,chỉ,.,1.0
137,72.jpg,chịu,óm,1.0
137,56.jpg,băng,^~/,1.0
137,58.jpg,non,là,1.0
137,61.jpg,bám,.,1.0
137,87.jpg,nơi,vy,1.0
137,66.jpg,án,w„,1.0
142,84.jpg,đâm,clom,1.0
142,85.jpg,hải,x,1.0
142,86.jpg,ngày,“l,1.0
142,87.jpg,ập,đe,1.0
142,73.jpg,sau,2,1.0
137,27.jpg,vấp,ac,1.0
137,30.jpg,phải,_,1.0
137,43.jpg,khu,a1,1.0
142,69.jpg,quý,#4,1.0
137,34.jpg,đồng,ch,1.0
137,24.jpg,theo,“,1.0
137,26.jpg,võ,w,1.0
137,50.jpg,mỹ,(mw,1.0
137,52.jpg,trái,⁄à,1.0
137,55.jpg,việc,uư,1.0
137,40.jpg,bám,,1.0
142,66.jpg,ty,b,1.0
142,32.jpg,thì,su,1.0
142,33.jpg,cập,—,1.0
142,34.jpg,016,o0,1.0
142,35.jpg,"mới hay tất cả chúng tôi đã được hai ông bà người tàu mua đi bán lại từ người khác như những món hàng. "" cả đời tôi chẳng biết đến một dòng nhật ký. ngày dài nơi xứ lạ với bao sự cố bất ngờ, không hi vọng, tôi thay anh em viết lại cuộc hành trình để mong ngày trở về... làm kinh nghiệm cho những lao động khác "" - nguyễn văn toàn (xóm vạn an, vân diên, nam đàn, nghệ an) - tác giả cuốn nhật ký. không có tiền ăn, chúng tôi phải lội suối đi vào rừng mò cua bắt cá, kiếm rau, xin đu đủ... ăn cho khỏi chết đói.",,1.0
142,36.jpg,báo,<<,1.0
142,37.jpg,nhân,;ọé—,1.0
142,38.jpg,thủ,1á,1.0
137,74.jpg,thuốc,vi,1.0
47,4.jpg,tế,đˆ,1.0
47,6.jpg,hoan,s^,1.0
137,91.jpg,như,⁄.,1.0
137,93.jpg,ra,l,1.0
137,94.jpg,12,⁄,1.0
137,95.jpg,công,4,1.0
47,23.jpg,với,cố,1.0
47,7.jpg,dài,cn,1.0
47,3.jpg,mặt,,1.0
137,75.jpg,trấn,,1.0
137,76.jpg,đói,⁄2,1.0
137,79.jpg,vật,⁄«^,1.0
137,81.jpg,"thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực khổ luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất bại. trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé",,1.0
142,55.jpg,của,"l
cưa",1.0
142,41.jpg,kiểm,m .,1.0
142,43.jpg,thành,bi,1.0
137,98.jpg,diện,,1.0
142,46.jpg,dâm,p/⁄,1.0
137,85.jpg,bao,__,1.0
137,86.jpg,hú,á4,1.0
142,72.jpg,hợp,mị,1.0
142,59.jpg,được,w,1.0
142,62.jpg,qui,an,1.0
142,48.jpg,về,,1.0
142,52.jpg,địa,ho.,1.0
142,44.jpg,nay,",",1.0
53,75.jpg,"trong các trường học đã phát hiện 652 học sinh và 229 giáo viên nghiện ma túy. "" đáng buồn là tỉ lệ tái nghiện còn cao ở hầu hết các địa phương, điều tra tại hà nội năm 2003 tỉ lệ tái nghiện sau một năm cai là 90%, sau hai năm cai là 95%, sau ba năm là... 98 - 100% "" - thứ trưởng bộ công an lê thế tiệm cho biết. trong khi đó số người nhiễm hiv tại vn vẫn tiếp tục gia tăng. riêng năm 2003 cả nước có trên 16.000 người nhiễm hiv mới được phát hiện, nâng tổng số người nhiễm đã được phát hiện trên toàn quốc lên gần 80.000 người, phần lớn trong số này là thanh niên 20 - 29 tuổi.",n,0.9983
95,72.jpg,"điểm cuối của con đường là vùng sơn thủy gần như trinh nguyên mà ta có thể nhìn thấy nó từ đỉnh cao hơn 1.900 m của dãy lang bian. nơi đây ngày nào yersin đã đề nghị xây dựng một trung tâm nghỉ dưỡng độc đáo nhất đông dương trên cao nguyên. những năm đầu thập kỷ 1990, tập đoàn natsteel, jurong environment ngineering, và lkn management service pte của singapore khi đặt chân đến đây đã... ngây ngất, và thế là dự án "" dankia resort "" (một dự án đầu tư du lịch lớn với 706 triệu usd) ra đời (liên doanh với công ty du lịch lâm đồng).",1,0.9981
112,62.jpg,"trong lúc nhiều công dân có đất tại khu dân cư mới xuân hải bất ngờ không hiểu chuyện gì đang xảy ra thì tiếp đó họ lại nhận được giấy thông báo của phòng tài chính - kế hoạch huyện sông cầu về việc trả lại tiền sử dụng đất, có được cộng với lãi suất của ngân hàng theo thời điểm nộp tiền. lý do được phía chính quyền tỉnh phú yên thông báo một cách khá lạnh lùng : thực hiện thông báo 904 / tb - ub ngày 15 - 12 - 2003 của ubnd tỉnh phú yên là phải thu hồi đất của các hộ dân ngoài xã xuân hải.",:,0.998
17,17.jpg,"mãi mãi tuổi 20. nguyễn kỳ sơn chỉ là một trong hàng chục vạn người lính đã nằm xuống cho độc lập tự do của tổ quốc, anh cũng chỉ là một liệt sĩ bình thường như hàng ngàn người lính đã hi sinh nay vẫn chưa tìm thấy thân xác... nhưng những dòng nhật ký của anh là câu chuyện chân thực và đầy thuyết phục về một thế hệ, họ đã sống cho lý tưởng, cống hiến tuổi xuân một cách đầy lãng mạn. sáng 27 - 7, như mọi năm tôi vào thắp hương ở đài tưởng niệm thành cổ quảng trị.",em,0.9979
56,97.jpg,"một khu du lịch chụp giật đã ra đời mà chính quyền không hay. mới đây, tổng cục trưởng tổng cục du lịch võ thị thắng vào đến tận đây, rồi người ta lắc đầu ngao ngán. lại một lần nữa, chính ban quản lý rừng phòng hộ đầu nguồn sêrêpôk đã "" thả cửa "" cho sự hình thành một khu du lịch trời ơi như thế... sáu năm trôi đi vắng lặng kể từ ngày dự án "" dankia resort "" được phê duyệt, ở lâm đồng dường như người dân lơi dần để ý đến nó, báo chí cũng không còn say sưa nhắc đến.",ốc,0.9979
117,76.jpg,"mục đích của việc phổ biến rộng rãi là gì? thứ nhất, để tái khẳng định một cách công khai và mạnh mẽ những chủ trương, chính sách ưu đãi của nhà nước dành cho bà con việt kiều. thứ hai là để các bộ ngành của vn nhận thức được rằng việc thực hiện chính sách sẽ luôn được sự theo dõi, đánh giá sát sao của dư luận trong và ngoài nước. điểm mới nổi bật thứ hai ở nghị quyết này là lần đầu tiên đã xác định rõ trách nhiệm của nhà nước đối với cộng đồng nvơnn.",x,0.9978
130,16.jpg,"thế rồi hết vụ chống tiêu cực đến việc anh đại đeo đuổi vụ kiện, của cải trong nhà lần lượt đội nón ra đi. tối 21 - 3, chúng tôi tìm đến chỗ trọ của vợ chồng anh trong ngôi nhà nhỏ của người em gái chị xoan. ở đó có đến 13 con người chen chúc nhau sống trong đó. một đầu hè căn nhà được người em cho vợ chồng chị xoan che chắn tạm bợ bằng những tấm bạt, nilông và những miếng tôn vụn còn in dấu vôi vữa ở các công trình để ở tạm.",ế,0.9977
135,69.jpg,"khái quát về biển đảo việt nam nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là một phần biển đông. bờ biển dài 3.260 km, từ quảng ninh đến kiên giang. như vậy cứ 100 km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển). biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2)",si,0.9977
12,17.jpg,"ông trần du lịch : "" có khi chính tình hình kinh tế quý 1 giảm sút, chúng ta mới quyết tâm cải cách thủ tục hành chính, buộc bộ máy hành chính phải chuyển động "". hôm nay, hội nghị tiếp tục làm việc. sáng cùng ngày 30 - 3, ban thường vụ thành ủy đã triệu tập hội nghị cán bộ nghiên cứu quán triệt nghị quyết hội nghị lần 9 ban chấp hành trung ương khóa ix và chương trình hành động của thành ủy thực hiện nghị quyết hội nghị trung ương 9.",h,0.9977
40,93.jpg,"chuyện những người mang số 115. sáng nay ngồi quán cà phê cóc, ông bạn già của tôi tâm sự : "" chú mày biết không, hôm kia không nhờ cấp cứu đã xong cái mạng già này! "". số là trở về nhà sau một chầu nhậu, bị tăng huyết áp đột ngột, ông bị choáng ngất, bà vợ luống cuống tay chân hét toáng lên. một người hàng xóm nhanh trí gọi số 115 xin cấp cứu... đó chỉ là một trong hàng ngàn trường hợp "" không nhờ cấp cứu đã... "".",n,0.9976
31,32.jpg,"chăng lưới xong, ông h. kéo tôi vào bụi cây ngồi đợi. "" đi vào tầm này mới có nhiều chim, vả lại giờ này mấy tay kiểm lâm không còn lượn lờ nữa - ông h. kể - hôm qua mấy thằng ở khu dưới bẫy chim xong không cất lưới bị kiểm lâm thu sạch, thế là mất toi mấy trăm ngàn bạc "". trên nền trời xám xịt, tôi bắt đầu nghe tiếng chim kêu quàng quạc bay về núi. không biết từ phương nào, từng đàn chim bay về ngọn núi trước mặt tôi.",e,0.9976
78,55.jpg,"vậy bốn người khách mua dâm đó là ai? theo cáo trạng, khoảng 14 g ngày 8 - 12 - 2001, bị cáo lê minh quang và lê thị thắm chở bốn cô gái, trong đó có hai người chưa thành niên, đến khách sạn ngọc vân 2 để bán dâm thì bị công an bắt quả tang. luật sư phạm hữu tình trích bút lục của cơ quan cảnh sát điều tra cho thấy bốn đối tượng có hành vi đi mua dâm bị bắt quả tang hôm đó là các ông lý, thành, thu và phương.",n,0.9976
58,41.jpg,"một lãnh đạo thanh tra bộ y tế cho biết : "" chúng tôi đang yêu cầu công ty sanofi synthelabo giải trình lý do giá một số mặt hàng của công ty này bán tại vn với giá cao hơn khi xuất khẩu đi một số nơi trong khu vực như hong kong và campuchia "". thanh tra bộ y tế cũng kiến nghị bộ y tế sắp xếp lại hệ thống các nhà phân phối, nhất là khâu bán buôn nhằm hạn chế kinh doanh lòng vòng làm nâng giá thuốc; lập ngân hàng dữ liệu giá thuốc (giá thuốc cùng loại ở nước sản xuất, ở các nước trong khu vực) để có cơ sở quản lý giá; quản lý khâu cung ứng, sử dụng thuốc tại cơ sở khám chữa bệnh, trách nhiệm của bác sĩ kê đơn thuốc...",tt,0.9968
92,68.jpg,"chú lơ tên hải đứng gác thuyền, gác máy. nhiệm vụ quan trọng nhất của chú là không để thuyền người khác đi qua vùng lặn kéo theo những dây nhựa đang nổi bồng bềnh trên mặt biển đang nối liền với miệng của thợ lặn để cung cấp khí thở; gỡ các dây khi sóng biển làm rối vào nhau và đổ nước mát cho các máy trên thuyền đủ sức chạy trong nhiều giờ liền. là một thợ lặn trẻ biết hết mọi chuyện mưu sinh dưới biển, hải kể : "" dưới đáy biển, thợ lặn phai dùng một cái dùi bằng sắt hoặc con dao nhọn để cạy những con ngao, con sò bám rất chắc vào hang đá.",cá,0.9963
125,41.jpg,"trong khi đó, tại lễ kỷ niệm ngày nước thế giới (22 - 3), bà kanni ignaraja, phó đại diện thường trú của chương trình phát triển liên hiệp quốc (undp) tại hà nội, khẳng định nếu vn muốn giải quyết được mục tiêu cung cấp nước sạch cho 85% dân số vào năm 2010 và cho 100% dân số vào năm 2020 thì phải có ba yếu tố : tạo ra nhiều hơn nữa các nguồn đầu tư trong và ngoài nước, xác định ưu tiên về xây dựng năng lực ở những nơi có nhu cầu nước lớn nhất, huy động nhiều đối tượng tham gia thực hiện phương thức quản lý tài nguyên nước.",cc,0.9962
72,82.jpg,"thứ trưởng bộ tài nguyên & môi trường đặng hùng võ cho biết dự thảo nghị định đã thiết kế văn phòng đăng ký quyền sử dụng đất ở hai cấp : thuộc sở và thuộc phòng tài nguyên & môi trường (cấp tỉnh và huyện). văn phòng này có chức năng tổ chức thực hiện đăng ký sử dụng đất, quản lý hồ sơ địa chính và thực hiện thủ tục hành chính trong quản lý, sử dụng đất theo cơ chế "" một cửa "". nhưng trong đó chỉ duy nhất "" cửa "" ở cấp tỉnh được lập, chỉnh lý và quản lý hồ sơ địa chính gốc, còn "" cửa "" ở cấp huyện chỉ giữ các bản sao.",vn,0.9962
17,68.jpg,"làng xóm bỏ luôn con đường trước mặt nhà tôi đi vòng lối khác "". hoàn cảnh của anh diên thật sự bế tắc khi anh dang tay đón đứa cháu hai tháng tuổi mồ côi cả cha mẹ về nhà mình. hàng bánh mì của vợ anh chỉ nhận được những câu nói của bà con xung quanh như : "" thôi để cho chị 2.000 đồng chứ thật tình không dám ăn bánh của chị "". cả nhà anh trông vào đồng lương trợ cấp người mất sức lao động 330.000 đồng / tháng, nuôi một em gái bị tâm thần, hai đứa con và đứa cháu nhỏ đã 18 tháng tuổi.",s2,0.9959
66,66.jpg,""" tôi không dám tin rằng mình còn sống bởi tất cả như là cơn ác mộng, hết đi từ nỗi sợ hãi này đến kinh hoàng khác. cứ lấy chân đạp trên nền đất để biết rất thật rằng đây là vn "". vì không nằm trong danh sách những người được công ty đưa về, khủng hoảng và kiệt sức, tôi cố bám theo đoàn thương lái 30 người, trà trộn và giả dạng người campuchia, nhảy xe khách, đi bộ hàng chục kilômet, qua hàng rào cảnh sát các nước, may nhờ một người vn che chở đã đóng tiền để qua được các vòng.",hh,0.9959
113,86.jpg,"họ đã chết trên đường mưu sinh. hơn 2 giờ chiều, vẫn mưa lất phất, thị trấn khâm đức, huyện phước sơn (quảng nam) đã hiện ra trước mặt chúng tôi. khác với vẻ đông vui, nhộn nhịp mọi ngày, "" phố vàng "" - cái tên được mọi người quen gọi cho khâm đức hôm nay bỗng lặng lẽ, âm u... "" thấy người ta chết thảm thiết rứa, làm răng ai có thể làm ngơ được "". xác 19 công nhân làm vàng thuộc công ty tnhh trường sơn tại bãi vàng phước thành (phước sơn) đã được đưa về thị trấn này.",cc,0.9958
110,50.jpg,"họ đã chết trên đường mưu sinh. hơn 2 giờ chiều, vẫn mưa lất phất, thị trấn khâm đức, huyện phước sơn (quảng nam) đã hiện ra trước mặt chúng tôi. khác với vẻ đông vui, nhộn nhịp mọi ngày, "" phố vàng "" - cái tên được mọi người quen gọi cho khâm đức - hôm nay bỗng lặng lẽ, âm u... "" thấy người ta chết thảm thiết rứa, làm răng ai có thể làm ngơ được "". xác 19 công nhân làm vàng thuộc công ty tnhh trường sơn tại bãi vàng phước thành (phước sơn) đã được đưa về thị trấn này.",cc,0.9958
57,57.jpg,"với việc ra đời nghị quyết này, công tác nvơnn thời gian tới sẽ chú trọng những điểm nào thưa ông? - nghị quyết lần này đã nêu ra bốn nhóm giải pháp, trong đó được đề cập đầu tiên là vấn đề trọng dụng nhân tài. chúng ta biết rằng cộng đồng nvơnn tuy vào khoảng 2,7 triệu người nhưng tiềm lực kinh tế của cộng đồng chưa phải là lớn, bù lại tiềm năng chất xám lại vô cùng phong phú. nhiều việt kiều trẻ tuổi, nhiều trí thức kiều bào có nguyện vọng được về nước làm việc.",hc,0.9957
98,100.jpg,"với việc ra đời nghị quyết này, công tác nvơnn thời gian tới sẽ chú trọng những điểm nào thưa ông? - nghị quyết lần này đã nêu ra bốn nhóm giải pháp, trong đó được đề cập đầu tiên là vấn đề trọng dụng nhân tài. chúng ta biết rằng cộng đồng nvơnn tuy vào khoảng 2,7 triệu người nhưng tiềm lực kinh tế của cộng đồng chưa phải là lớn, bù lại tiềm năng chất xám lại vô cùng phong phú. nhiều việt kiều trẻ tuổi, nhiều trí thức kiều bào có nguyện vọng được về nước làm việc.",is,0.9957
10,47.jpg,""" làm việc này tuy âm thầm nhưng vui, rất vui, chẳng có gì để buồn. việc tốt mà... "", các nhân viên của khai minh nói như vậy. phi cho biết khi làm dự án về dịch vụ báo mất, anh đã thực hiện một cuộc thăm dò về nhu cầu của người dân tp.hcm. hầu như 100% số người được hỏi đều cho biết hoàn toàn tán thành và sẵn sàng hợp tác nếu dịch vụ ra đời. nhặt và trả đã đủ để vui. dịch vụ của họ chính là khâu trung gian đảm bảo cho những niềm vui ấy được trọn vẹn.",nh,0.9956
112,6.jpg,"thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường được. từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. sau bao nỗ lực khổ luyện, cậu bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất bại. trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.",ng,0.9955
148,12.jpg,"tuy nhiên theo các lao động này, bảy tháng qua họ chỉ có việc làm ít ngày không có lương, bị chuyển nhượng, "" bán "" qua lại giữa nhiều nhà môi giới, không được giải quyết khi bị tai nạn lao động, 6 / 17 người đã nếm mùi "" tù tội "". với tiền phí dịch vụ trên 1.000 usd / người, công ty cho biết đã chi nhiều khoản phí môi giới và chưa có hướng giải quyết cho số lao động này khi họ không có một đồng tiền lương nào trong những ngày vất vả nơi xứ lạ.",tc,0.9955
142,89.jpg,"làm được một tháng tám ngày, không thấy lương bổng gì, cũng không biết ai là ông chủ. có một ông đến đưa tám lao động đi, nói vào rừng làm lán trại rồi phát cây cao su. có tám người đi, những người không đồng ý ở lại. tám người vào rừng hôm trước thì hôm sau bị cảnh sát bắt sáu người vì không có giấy tờ tùy thân. chu văn thiệp (lâm xuân, nghĩa hoàn, tân kỳ, nghệ an) nằm trong số sáu người bị bắt, 19 ngày được chuộc ra khỏi tù.",tc,0.9953
146,1.jpg,"làm được một tháng tám ngày, không thấy lương bổng gì, cũng không biết ai là ông chủ. có một ông đến đưa tám lao động đi, nói vào rừng làm lán trại rồi phát cây cao su. có tám người đi, những người không đồng ý ở lại. tám người vào rừng hôm trước thì hôm sau bị cảnh sát bắt sáu người vì không có giấy tờ tùy thân. chu văn thiệp (lâm xuân, nghĩa hoàn, tân kỳ, nghệ an) nằm trong số sáu người bị bắt, 19 ngày được chuộc ra khỏi tù.",ốc,0.9953
51,43.jpg,"hỏi nguồn hàng ở đâu, cô nhân viên bán hàng cho biết lấy từ các đầu nậu ở bình phước, nhưng thỉnh thoảng lấy ở nhà ông ba "" đen "" - một đầu mối khá lớn cách đây chỉ 50 m. theo chỉ dẫn của cô bán quán, chúng tôi tìm đến nhà ba "" đen "". tuy nhiên ông ba cảnh giác : "" thú rừng bây giờ hiếm lắm, nhà chỉ còn mỗi một con cheo khoảng 1,8 kg... "". hỏi mua với số lượng lớn thì ông ba lại chỉ sang các đầu nậu ở lâm đồng, đồng nai...",số,0.9953
33,41.jpg,"tôi mất hơn một tháng rồi, cũng chẳng biết mất ở đâu. đỡ ghê, khỏi phiền phức... "". còn vô số câu chuyện thú vị như vậy. đó là khi một anh cán bộ kêu thốt lên ngạc nhiên khi đến nhận lại một cặp hồ sơ : "" tôi đã bị mất nó khi công tác ở bạc liêu cơ mà. sao lại lưu lạc tận đây? "". khi một chị ở an giang lên thành phố bị giật mất giỏ xách, có điện thoại hẹn đến q.9 để nhận lại, chị không dám tới và đã nhờ khai minh.",nv,0.9952
44,23.jpg,"tôi đã mấy lần nhặt được giấy tờ, bóp, túi xách. theo địa chỉ mang đến nhà họ trả, có người thì vui vẻ cảm ơn, có người lại nghi ngờ vì đấy là đồ đạc họ bị đánh cắp, cướp giật. phiền lắm, có công ty đứng giữa là tiện nhất "". sau anh xe ôm là mấy chị gánh hàng rong, gánh ve chai dạo phố, mấy chị đi xe đạp chở hai bên hai cái sọt đựng đồ phế liệu. chỉ trong một buổi sáng, số cộng tác viên của anh âm đã tăng lên đáng kể.",ốc,0.9952
80,96.jpg,"theo dự kiến, hôm nay 24 - 3, hđxx sẽ chuyển sang thẩm vấn nội dung cố ý làm trái gây hậu quả nghiêm trọng của các bị cáo. trao đổi với báo chí chiều qua, phó chánh tòa hình sự nguyễn quốc tú cho biết việc tiến hành đối chất giữa bị cáo nguyễn quang hà và nguyễn thiện luân với nguyên bộ trưởng bộ nn & ptnt nguyễn công tạn và bộ trưởng bộ nn & ptnt lê huy ngọ sẽ được hđxx căn cứ vào tình hình thực tế quyết định.",ni,0.9952
129,27.jpg,"khủng khiếp nhất là lượng đất đá này đã trôi trượt trên một đoạn dài chừng 600 m, trong đó mái trại "" định mệnh "" này đã bị đẩy đi gần 200 m! không một tiếng kêu gào, trong cơn mưa như trút nước thảm kịch xảy ra trong tích tắc. sau tiếng ầm ào khiếp đảm đó, những công nhân ở các trại bên liền đến đổ xô vào việc tiếp cứu bốn người bị thương, rồi cùng 10 người còn lại bới đào tìm thi thể những người bất hạnh.",cc,0.9951
