folder,image,ground_truth,prediction,cer_score
139,26.jpg,có,cs,0.5
95,81.jpg,về,ve,0.5
95,70.jpg,điểm,diem,0.5
29,61.jpg,bộ,bô,0.5
125,27.jpg,ty,by,0.5
137,93.jpg,ra,na,0.5
77,88.jpg,giản,zian,0.5
128,33.jpg,mà,mā,0.5
114,27.jpg,cb,cib,0.5
17,73.jpg,nhậu,nham,0.5
17,71.jpg,sẽ,sé,0.5
17,70.jpg,ra,1a,0.5
17,67.jpg,trường,trú bng,0.5
125,59.jpg,sò,s7,0.5
61,66.jpg,trưởng,truìóng,0.5
61,65.jpg,phép,hep,0.5
19,31.jpg,bình,binth,0.5
19,30.jpg,trăm,traim,0.5
84,79.jpg,sách,rich,0.5
19,50.jpg,đó,dó,0.5
19,49.jpg,bị,bi,0.5
61,96.jpg,cũng,ceing,0.5
4,78.jpg,đi,di,0.5
4,86.jpg,xe,ce,0.5
4,84.jpg,cụ,cu,0.5
27,76.jpg,ra,2a,0.5
77,49.jpg,chưa,chila,0.5
114,80.jpg,phát,phait,0.5
114,76.jpg,vệ,vi,0.5
114,71.jpg,phía,phia',0.5
4,32.jpg,đình,dịnh,0.5
4,55.jpg,và,va,0.5
77,21.jpg,là,lā,0.5
77,9.jpg,và,va,0.5
77,7.jpg,và,vā,0.5
77,4.jpg,tiếc,tiêç,0.5
27,62.jpg,nhật,what,0.5
4,88.jpg,là,la,0.5
17,87.jpg,diện,duin,0.5
4,5.jpg,cơ,co,0.5
4,24.jpg,cũng,cuìng,0.5
47,52.jpg,càng,cany,0.5
129,60.jpg,thức,this,0.5
47,76.jpg,phải,phai²,0.5
47,74.jpg,toàn,toa'n,0.5
129,78.jpg,biệt,lit,0.5
129,77.jpg,hộ,hs,0.5
125,37.jpg,cơ,co,0.5
129,71.jpg,giấy,qiay,0.5
129,90.jpg,hđxx,adxx,0.5
47,11.jpg,chưa,chuba,0.5
47,29.jpg,đông,dong,0.5
125,16.jpg,về,vê,0.5
61,19.jpg,tỉnh,tinl,0.5
112,3.jpg,quốc,quδ'c,0.5
111,100.jpg,bờ,b8,0.5
139,97.jpg,đi,di,0.5
112,54.jpg,xe,x e,0.5
112,51.jpg,nợ,nδ,0.5
31,16.jpg,bị,bi,0.5
3,10.jpg,là,la,0.5
128,59.jpg,tính,tinho,0.5
128,58.jpg,chậm,chin,0.5
31,19.jpg,họ,ho,0.5
31,17.jpg,khẩu,khau²,0.5
31,45.jpg,hđnd,hndn,0.5
111,86.jpg,hiệu,hien,0.5
31,54.jpg,xứ,xu,0.5
61,17.jpg,xuân,guàn,0.5
17,65.jpg,an,anv,0.5
77,81.jpg,tịch,itich,0.5
77,76.jpg,đông,dòng,0.5
77,98.jpg,luân,luain,0.5
77,90.jpg,khái,kha'i,0.5
17,6.jpg,xe,x1,0.5
112,100.jpg,ít,it,0.5
139,5.jpg,vn,un,0.5
128,32.jpg,quản,quan²,0.5
128,30.jpg,xe,x e,0.5
128,29.jpg,khăn,ihán,0.5
47,58.jpg,ra,na,0.5
112,85.jpg,bị,b.,0.5
139,57.jpg,có,co,0.5
139,53.jpg,bộ,bồ,0.5
139,75.jpg,nghỉ,nghi?,0.5
17,31.jpg,đô,dô,0.5
139,38.jpg,mà,ma,0.5
3,55.jpg,ty,dy,0.5
3,52.jpg,cơ,cj,0.5
3,75.jpg,xe,we,0.5
3,67.jpg,sử,sù,0.5
128,8.jpg,định,dinh,0.5
3,85.jpg,áo,ao,0.5
125,15.jpg,bị,bi,0.5
3,95.jpg,có,co,0.5
54,45.jpg,trao,gravo,0.5
94,46.jpg,hộ,hò,0.5
66,87.jpg,chẩn,chuân,0.5
66,85.jpg,công,c^ong,0.5
149,7.jpg,hiện,high,0.5
67,5.jpg,đồng,dong,0.5
54,72.jpg,là,lă,0.5
54,69.jpg,trường,rũdng,0.5
54,64.jpg,sông,surg,0.5
54,55.jpg,đang,dung,0.5
54,78.jpg,và,vā,0.5
94,69.jpg,đi,di,0.5
56,28.jpg,bộ,b0,0.5
67,15.jpg,là,la,0.5
93,10.jpg,phải,phi²,0.5
93,6.jpg,chưa,chu'a,0.5
87,37.jpg,mà,mā,0.5
87,55.jpg,xe,ee,0.5
87,50.jpg,họ,h?,0.5
67,6.jpg,bị,b!,0.5
149,88.jpg,gà,gq,0.5
94,2.jpg,chưa,chuia,0.5
5,99.jpg,xuất,xeuát,0.5
5,95.jpg,sẽ,se,0.5
94,10.jpg,thảo,thus,0.5
30,94.jpg,liệu,liên,0.5
54,19.jpg,biết,bief,0.5
54,12.jpg,có,cé,0.5
54,11.jpg,án,an,0.5
48,18.jpg,thuyền,they'en,0.5
124,36.jpg,bình,bink,0.5
69,88.jpg,mỹ,my,0.5
124,69.jpg,tháp,thrap,0.5
124,67.jpg,trần,train,0.5
124,58.jpg,đi,ti,0.5
124,54.jpg,xách,auch,0.5
42,27.jpg,quản,quar,0.5
51,75.jpg,ít,it,0.5
149,45.jpg,bè,be,0.5
69,22.jpg,mà,mā,0.5
69,21.jpg,trời,tror,0.5
124,79.jpg,đồng,dòng,0.5
69,46.jpg,cũng,ciny,0.5
124,88.jpg,nhận,nhain,0.5
66,52.jpg,bị,b!,0.5
66,51.jpg,ta,to,0.5
93,52.jpg,ăn,an,0.5
93,50.jpg,dựng,dling,0.5
93,42.jpg,ấy,ay,0.5
93,38.jpg,tỉnh,tin',0.5
93,54.jpg,phía,phia',0.5
149,54.jpg,lý,ly,0.5
51,70.jpg,bộ,bs,0.5
51,33.jpg,hiện,hên,0.5
26,9.jpg,lạ,la,0.5
30,26.jpg,có,cô,0.5
65,85.jpg,giữa,giua~,0.5
51,52.jpg,động,dòng,0.5
26,30.jpg,rừng,ruing,0.5
26,27.jpg,ập,dp,0.5
26,26.jpg,cũng,cuìng,0.5
30,32.jpg,bị,bi,0.5
40,1.jpg,ấy,ay,0.5
65,91.jpg,đi,di,0.5
65,88.jpg,giới,qiòi,0.5
132,85.jpg,việc,vieë,0.5
5,79.jpg,biết,biêf,0.5
101,55.jpg,vẻ,vê,0.5
101,47.jpg,phối,phas,0.5
5,85.jpg,đá,dá,0.5
5,82.jpg,vì,vi,0.5
65,81.jpg,quản,quain,0.5
65,76.jpg,vì,vi,0.5
50,87.jpg,chương,chuling,0.5
101,95.jpg,hè,he,0.5
101,94.jpg,quốc,quoc',0.5
101,84.jpg,nguyên,nquyes,0.5
40,19.jpg,choáng,choicing,0.5
94,33.jpg,phương,phao ng,0.5
132,50.jpg,phức,phuk,0.5
30,63.jpg,mà,mā,0.5
30,58.jpg,giày,g lày,0.5
30,90.jpg,xe,x e,0.5
30,84.jpg,đông,dòng,0.5
66,8.jpg,cùng,cring,0.5
149,81.jpg,trạm,from,0.5
65,17.jpg,xhcn,xucni,0.5
65,35.jpg,chia,elia,0.5
65,24.jpg,bưng,buny,0.5
65,59.jpg,và,vā,0.5
65,67.jpg,vỏ,vó,0.5
51,45.jpg,lê,le,0.5
30,40.jpg,soát,soaf,0.5
30,67.jpg,và,vā,0.5
66,59.jpg,nhân,nhêm,0.5
65,66.jpg,và,vā,0.5
132,95.jpg,lưới,luói,0.5
54,97.jpg,nước,nuoc,0.5
54,93.jpg,đồng,dòng,0.5
101,14.jpg,sa,sw,0.5
124,42.jpg,động,dòng,0.5
69,58.jpg,đi,di,0.5
51,30.jpg,định,dinh,0.5
26,5.jpg,đi,di,0.5
51,46.jpg,rừng,ruing,0.5
30,56.jpg,có,co,0.5
24,10.jpg,bị,bi,0.5
24,4.jpg,biết,bìt,0.5
20,45.jpg,hiệp,help,0.5
78,50.jpg,thực,thu²c,0.5
78,49.jpg,mạng,marg,0.5
32,96.jpg,mở,m²,0.5
48,27.jpg,đồng,dòng,0.5
69,19.jpg,lý,ly,0.5
48,32.jpg,quản,quan',0.5
48,55.jpg,phải,phar,0.5
48,53.jpg,rừng,rdny,0.5
91,32.jpg,mộ,m2,0.5
54,20.jpg,bình,bins,0.5
48,68.jpg,bà,ba,0.5
32,37.jpg,đa,a,0.5
48,89.jpg,đi,di,0.5
48,87.jpg,ấy,ay,0.5
20,87.jpg,diên,dun,0.5
38,17.jpg,xe,x e,0.5
24,25.jpg,tiếp,ti ep,0.5
20,48.jpg,lẽ,le,0.5
20,66.jpg,sinh,sixth,0.5
38,88.jpg,tống,tôn'g,0.5
38,18.jpg,trạm,from,0.5
67,84.jpg,cùng,cimg,0.5
48,56.jpg,và,va,0.5
32,7.jpg,công,cony,0.5
73,98.jpg,nhân,than,0.5
42,63.jpg,bộ,bô,0.5
58,54.jpg,là,lā,0.5
37,1.jpg,sĩ,si,0.5
90,43.jpg,định,dinh,0.5
90,42.jpg,gì,gi,0.5
46,14.jpg,ruổi,rui?,0.5
46,7.jpg,đi,di,0.5
24,86.jpg,có,co,0.5
91,48.jpg,vững,vring,0.5
91,45.jpg,dữ,du,0.5
24,32.jpg,dừng,duìng,0.5
90,67.jpg,nó,no,0.5
90,93.jpg,bị,bv,0.5
90,82.jpg,quản,quan²,0.5
37,7.jpg,trên,+tren,0.5
78,43.jpg,ầm,am,0.5
91,15.jpg,mà,mā,0.5
24,70.jpg,mộ,mo,0.5
20,19.jpg,bị,bi,0.5
20,16.jpg,ít,it,0.5
20,40.jpg,mơ,mó,0.5
20,39.jpg,công,cony,0.5
20,31.jpg,pv,pu,0.5
91,30.jpg,công,conig,0.5
90,69.jpg,là,la,0.5
67,98.jpg,gà,ga,0.5
67,94.jpg,cụ,cu,0.5
67,93.jpg,tích,tr'ch,0.5
38,37.jpg,thương,thwchg,0.5
67,47.jpg,giám,` giám,0.5
67,44.jpg,định,dinh,0.5
38,43.jpg,biệt,biên,0.5
67,31.jpg,đang,clang,0.5
67,29.jpg,ương,móng,0.5
38,83.jpg,nề,ne,0.5
38,81.jpg,giải,giài²,0.5
54,32.jpg,rách,ra'ch,0.5
67,82.jpg,nhau,xhan,0.5
67,33.jpg,giấy,giay',0.5
67,57.jpg,biết,biên,0.5
93,34.jpg,cơ,co,0.5
94,84.jpg,trên,treen,0.5
94,83.jpg,cũng,cimg,0.5
87,5.jpg,là,la,0.5
87,1.jpg,liệu,liên,0.5
67,4.jpg,vụ,vu,0.5
67,16.jpg,bị,bi,0.5
94,96.jpg,đó,tó,0.5
87,14.jpg,ải,ai,0.5
87,13.jpg,hoàn,hocin,0.5
67,36.jpg,công,cony,0.5
20,77.jpg,định,dinh,0.5
20,76.jpg,cùng,ceing,0.5
38,2.jpg,sông,88ng,0.5
20,90.jpg,bị,bi,0.5
87,74.jpg,ai,au,0.5
78,39.jpg,ăn,an,0.5
38,15.jpg,giải,qiài,0.5
38,7.jpg,rạng,rany,0.5
67,66.jpg,ra,va,0.5
67,65.jpg,mà,mā,0.5
91,56.jpg,pv,pu,0.5
91,54.jpg,nhất,what,0.5
87,94.jpg,đồng,dòng,0.5
24,79.jpg,nhậu,nhàn,0.5
24,73.jpg,phát,phai,0.5
67,80.jpg,dù,du,0.5
54,1.jpg,điều,dieu,0.5
38,26.jpg,dự,du,0.5
51,63.jpg,biển,buen,0.5
58,72.jpg,sống,sony,0.5
51,78.jpg,kiểm,kiên,0.5
58,100.jpg,rừng,ruing,0.5
58,88.jpg,từ,tu,0.5
38,54.jpg,xe,xle,0.5
67,42.jpg,quê...,que ....,0.5
78,38.jpg,về,ve,0.5
71,61.jpg,tình,tinb,0.5
13,64.jpg,kinh,lins,0.5
13,63.jpg,động,dòng,0.5
11,79.jpg,lê,l2,0.5
11,95.jpg,ra,1a,0.5
53,3.jpg,hoàn,huan,0.5
14,39.jpg,cơ,c8,0.5
14,36.jpg,nghỉ,nghi',0.5
74,70.jpg,và,vā,0.5
74,92.jpg,bờ,bo,0.5
13,57.jpg,liên,lieu,0.5
13,54.jpg,tiền,fien,0.5
13,45.jpg,hình,hins,0.5
40,16.jpg,nước,núoc,0.5
14,51.jpg,lạ,la,0.5
11,7.jpg,điện,dien,0.5
53,45.jpg,thấy,thay',0.5
74,73.jpg,hệ,hi,0.5
74,72.jpg,bị,b',0.5
51,10.jpg,41,42,0.5
26,100.jpg,có,ce,0.5
26,92.jpg,trên,trens,0.5
134,58.jpg,bộ,b0,0.5
134,55.jpg,đi,ti,0.5
134,53.jpg,tp,tf,0.5
146,89.jpg,lê,lē,0.5
14,52.jpg,bị,bi,0.5
11,1.jpg,có,cδ,0.5
14,61.jpg,đông,dsng,0.5
14,54.jpg,động,dòng,0.5
126,100.jpg,suất,su21,0.5
126,89.jpg,chất,châ't,0.5
74,53.jpg,động,ding,0.5
11,13.jpg,bộ,bs,0.5
14,78.jpg,mơ,m8,0.5
74,6.jpg,nhậu,nhàn,0.5
74,5.jpg,công,coñg,0.5
14,42.jpg,dũng,dueng,0.5
14,41.jpg,hành,hcinh,0.5
16,13.jpg,mà,mā,0.5
14,23.jpg,cô,co,0.5
74,40.jpg,mà,mā,0.5
144,87.jpg,đồng,dong,0.5
144,79.jpg,bè,be,0.5
49,9.jpg,là,kà,0.5
49,3.jpg,giấy,gray,0.5
81,43.jpg,cụ,cu,0.5
49,85.jpg,biết,biên,0.5
11,53.jpg,xe,x e,0.5
11,73.jpg,liêu,lien,0.5
13,83.jpg,kiến,kein,0.5
11,82.jpg,an,如n,0.5
16,14.jpg,hà,ha,0.5
14,25.jpg,thâm,thaim,0.5
134,60.jpg,ăn,án,0.5
146,23.jpg,vệ,vê,0.5
150,32.jpg,ăn,an,0.5
126,23.jpg,ít,it,0.5
74,64.jpg,vì,vc,0.5
126,41.jpg,viện,vun,0.5
150,89.jpg,mà,ma,0.5
150,87.jpg,có,co,0.5
146,30.jpg,rừng,ruhg,0.5
16,72.jpg,hoàn,huan,0.5
16,68.jpg,có,co,0.5
76,46.jpg,tỉnh,tirh,0.5
109,12.jpg,xe,x2,0.5
150,96.jpg,đa,da,0.5
76,58.jpg,thâm,than,0.5
76,52.jpg,việc,vêc,0.5
150,39.jpg,đi,di,0.5
16,99.jpg,phía,phi'a,0.5
16,84.jpg,có,co,0.5
16,2.jpg,khắp,khaip,0.5
126,8.jpg,tuổi,tuôi²,0.5
76,71.jpg,hàng,hany,0.5
16,52.jpg,tù,tu,0.5
16,46.jpg,xe,ae,0.5
16,73.jpg,cười,cubi,0.5
150,100.jpg,tách,tah,0.5
13,29.jpg,cụ,cu,0.5
76,22.jpg,nghề,nghui,0.5
126,71.jpg,gì,gi,0.5
74,24.jpg,phía,phia',0.5
126,75.jpg,thấy,thai,0.5
126,73.jpg,biển,biên',0.5
76,29.jpg,đi,di,0.5
76,26.jpg,tích,tieh,0.5
150,76.jpg,hành,hand,0.5
16,22.jpg,diện,die',0.5
53,92.jpg,nghị,nghi.,0.5
53,86.jpg,và,v,0.5
134,17.jpg,bộ,b8,0.5
53,81.jpg,chìm,chin,0.5
16,12.jpg,sống,kòng,0.5
16,7.jpg,ngày,rgay,0.5
126,15.jpg,chân,chain,0.5
126,34.jpg,trên,trens,0.5
76,16.jpg,cơ,co,0.5
150,67.jpg,họ,ho,0.5
76,30.jpg,vụ,vu,0.5
134,12.jpg,điểm,diem,0.5
146,46.jpg,chầu,chàn,0.5
146,44.jpg,là,la,0.5
146,43.jpg,có,co,0.5
134,24.jpg,phía,phia',0.5
53,83.jpg,ngày,rgay,0.5
50,45.jpg,cá,ca,0.5
132,4.jpg,xuất,xuâát,0.5
50,71.jpg,cũng,ceing,0.5
75,42.jpg,mẹ,me,0.5
75,58.jpg,có,co,0.5
50,60.jpg,đông,dong,0.5
50,76.jpg,ngày,nyāy,0.5
50,73.jpg,kiên,luiên,0.5
75,17.jpg,có,co,0.5
50,15.jpg,ngày,nyay,0.5
49,28.jpg,xử,xù,0.5
49,19.jpg,em,lm,0.5
11,3.jpg,việc,vìèc,0.5
75,52.jpg,nguyên,ngceyèn,0.5
75,44.jpg,xe,ne,0.5
40,71.jpg,tiền,hien,0.5
132,73.jpg,đồng,dòng,0.5
132,29.jpg,bè,be,0.5
132,26.jpg,25,28,0.5
132,23.jpg,đánh,danh,0.5
40,20.jpg,là,lc,0.5
75,55.jpg,đi,di,0.5
49,69.jpg,nghị,night,0.5
49,64.jpg,là,lā,0.5
63,7.jpg,khái,kh41,0.5
49,18.jpg,nước,nioc,0.5
40,56.jpg,tuổi,tuoi!,0.5
40,30.jpg,xe,x e,0.5
5,52.jpg,và,va,0.5
5,47.jpg,giấy,gray,0.5
101,27.jpg,việc,veiêc,0.5
101,21.jpg,vé,ve,0.5
40,66.jpg,ào,ao,0.5
40,65.jpg,đồng,dòng,0.5
40,60.jpg,xa,x a,0.5
50,89.jpg,có,co,0.5
26,57.jpg,phối,phở́,0.5
134,85.jpg,ngất,ng饒,0.5
101,34.jpg,phẩy,phay?,0.5
51,5.jpg,rằng,raing,0.5
134,98.jpg,động,cóng,0.5
124,6.jpg,là,lā,0.5
124,4.jpg,dị,dì,0.5
5,65.jpg,kiện,kids,0.5
109,98.jpg,tầng,aang,0.5
109,91.jpg,nhất,nhà́t,0.5
124,14.jpg,trăm,traim,0.5
124,33.jpg,lý,l',0.5
69,68.jpg,thật,thus,0.5
75,4.jpg,hiện,liên,0.5
101,41.jpg,tiếc,tiên,0.5
101,35.jpg,giản,qian,0.5
26,80.jpg,bé,be,0.5
14,87.jpg,chưa,chu'a,0.5
74,15.jpg,dựng,doing,0.5
49,43.jpg,khắp,whap,0.5
81,11.jpg,hộ,h?,0.5
63,85.jpg,phân,phain,0.5
74,11.jpg,dự,du,0.5
144,24.jpg,ăn,an,0.5
144,61.jpg,cuộc,cu8k,0.5
144,48.jpg,hộ,ho,0.5
5,19.jpg,tách,tachs,0.5
5,14.jpg,xã,xa,0.5
5,13.jpg,liền,bien,0.5
81,94.jpg,vả,và,0.5
49,51.jpg,vì,vi,0.5
49,48.jpg,biết,giêt,0.5
49,44.jpg,chơi,choir,0.5
50,21.jpg,nhận,nhār,0.5
75,79.jpg,đi,di,0.5
75,78.jpg,dụng,dueng,0.5
75,71.jpg,vườn,viôn,0.5
75,90.jpg,là,la,0.5
75,87.jpg,về,vê,0.5
5,8.jpg,vọng,vong.,0.5
5,31.jpg,a5,as,0.5
11,31.jpg,rằng,raing,0.5
11,29.jpg,ấp,àp,0.5
50,29.jpg,biệt,biên,0.5
81,91.jpg,lý,ly,0.5
50,22.jpg,quan,quein,0.5
138,43.jpg,và,vā,0.5
138,70.jpg,nhất,what,0.5
63,21.jpg,có,cδ,0.5
63,17.jpg,thấy,thay',0.5
81,21.jpg,lạ,la,0.5
63,36.jpg,mà,ma,0.5
138,24.jpg,cách,cachs,0.5
109,68.jpg,giữa,giu'a,0.5
109,28.jpg,thức,thicc,0.5
109,51.jpg,giúp,grimp,0.5
14,90.jpg,điểm,diêm,0.5
138,54.jpg,và,va,0.5
109,64.jpg,vùng,vring,0.5
138,34.jpg,uống,nóng,0.5
26,49.jpg,dựng,duing,0.5
26,36.jpg,mà,mo,0.5
26,31.jpg,đó,dó,0.5
26,69.jpg,ấy,ay,0.5
138,9.jpg,hiệu,hien,0.5
138,8.jpg,phẩy,phray,0.5
144,42.jpg,vì,vi,0.5
63,52.jpg,bị,bi,0.5
63,50.jpg,vi,oi,0.5
14,93.jpg,chưa,chila,0.5
134,50.jpg,biển,bi'en,0.5
56,65.jpg,mạnh,marh,0.5
55,81.jpg,thấp,thâip,0.5
55,78.jpg,cảnh,cinl,0.5
60,32.jpg,cá,ca,0.5
60,28.jpg,đi,di,0.5
60,45.jpg,xe,x e,0.5
55,32.jpg,khỏi,khoi?,0.5
116,21.jpg,xuất,xuāt',0.5
116,25.jpg,khai,cha.,0.5
55,30.jpg,xuất,xuà't,0.5
55,23.jpg,và,vã,0.5
56,29.jpg,kỳ,ky,0.5
2,15.jpg,cơ,c3,0.5
55,48.jpg,hưng,king,0.5
60,59.jpg,định,dinh,0.5
119,71.jpg,cung,cuy,0.5
119,69.jpg,là,la,0.5
120,6.jpg,nhậu,nhàn,0.5
120,13.jpg,tiền,thên,0.5
60,79.jpg,hạnh,hans,0.5
60,100.jpg,xáng,xiang,0.5
60,99.jpg,hạnh,hank,0.5
120,86.jpg,số,so,0.5
120,78.jpg,buổi,buò?,0.5
55,57.jpg,viết,viel,0.5
119,2.jpg,trương,thuong,0.5
120,96.jpg,ra,a,0.5
143,32.jpg,công,ciny,0.5
143,30.jpg,mơ,md,0.5
143,28.jpg,mẹ,me,0.5
86,67.jpg,có,có',0.5
86,64.jpg,nhậu,nhàn,0.5
86,63.jpg,dù,dū,0.5
127,31.jpg,trực,tu'c,0.5
104,83.jpg,giảm,giàn,0.5
127,55.jpg,bà,ba,0.5
127,46.jpg,thậm,than,0.5
104,11.jpg,viết,viêi,0.5
56,39.jpg,đông,dòng,0.5
116,68.jpg,vỡ,v$,0.5
148,99.jpg,đồng,dong,0.5
143,35.jpg,sông,bang,0.5
56,6.jpg,thảo,thado,0.5
56,3.jpg,bị,bi,0.5
120,28.jpg,tiết,tiên,0.5
120,48.jpg,đá,dá,0.5
60,3.jpg,đi,di,0.5
60,2.jpg,bị,bi,0.5
60,1.jpg,cảng,can'g,0.5
116,96.jpg,an,as,0.5
116,94.jpg,ra,a,0.5
55,75.jpg,phương,phiding,0.5
116,75.jpg,quần,quas,0.5
64,60.jpg,mô,mâ,0.5
64,50.jpg,ái,ai,0.5
64,82.jpg,là,la,0.5
64,78.jpg,đa,ta,0.5
64,70.jpg,biết,but,0.5
64,68.jpg,trưởng,trading,0.5
64,14.jpg,lo,io,0.5
56,74.jpg,phải,phàn,0.5
120,11.jpg,cấp cứu.,cáp cún .,0.5
120,8.jpg,thăm,thims,0.5
64,2.jpg,việc,wiec,0.5
64,43.jpg,phải,phai²,0.5
100,1.jpg,bị,bi,0.5
64,62.jpg,mơ,m8,0.5
107,52.jpg,đình,dịnh,0.5
107,75.jpg,trạm,gram,0.5
7,28.jpg,thực,thu'c,0.5
7,54.jpg,bộ,bô,0.5
142,94.jpg,sinh,sints,0.5
142,68.jpg,xe,x e,0.5
142,66.jpg,ty,ly,0.5
73,48.jpg,dự,du,0.5
9,16.jpg,hiện,high,0.5
18,2.jpg,trăm,tran,0.5
115,93.jpg,bị,bi,0.5
100,83.jpg,ngày,njay,0.5
100,26.jpg,thấy,thafy,0.5
100,25.jpg,bị,bi,0.5
60,76.jpg,định,dinh,0.5
64,88.jpg,bình,bink,0.5
60,85.jpg,cũng,cuung,0.5
120,46.jpg,vinh,ceinh,0.5
56,72.jpg,cũng,ceing,0.5
56,70.jpg,giản,qian,0.5
120,53.jpg,động,dòng,0.5
60,92.jpg,âm,am,0.5
100,8.jpg,đánh,danh,0.5
100,6.jpg,bị,bi,0.5
118,61.jpg,rộng,nēng,0.5
28,37.jpg,ét,et,0.5
28,30.jpg,thức,thuic,0.5
42,94.jpg,mà,ma,0.5
42,78.jpg,bộ,bs,0.5
6,74.jpg,là,lā,0.5
73,24.jpg,đồng,tong,0.5
118,55.jpg,đồng,sing,0.5
100,39.jpg,xe,x e,0.5
100,34.jpg,nặng,nany,0.5
100,28.jpg,giục,give,0.5
64,48.jpg,đáng,tang,0.5
100,63.jpg,lãng,hang,0.5
64,63.jpg,vụ,vu,0.5
28,39.jpg,từ,ti,0.5
39,69.jpg,lịch,dlich,0.5
39,66.jpg,đó,dó,0.5
39,55.jpg,ầm,am,0.5
88,42.jpg,xã,xa,0.5
88,37.jpg,trên,treen,0.5
88,35.jpg,số,so,0.5
148,44.jpg,tiên,then,0.5
12,28.jpg,xe,x2,0.5
12,24.jpg,sáng,saing,0.5
148,52.jpg,họ,ho,0.5
148,46.jpg,họ,ho,0.5
127,38.jpg,lẽ,le,0.5
143,1.jpg,việt,vie t,0.5
127,27.jpg,biết,bié't,0.5
148,84.jpg,thơi,shdi,0.5
143,86.jpg,là,lu,0.5
104,88.jpg,ít,it,0.5
104,84.jpg,điểm,diem,0.5
118,19.jpg,điện,diên,0.5
143,79.jpg,đoàn,doin,0.5
12,1.jpg,họ,ho,0.5
12,13.jpg,dự,du,0.5
12,9.jpg,trường,trucing,0.5
127,42.jpg,cảnh,canl,0.5
6,39.jpg,chịu,chic,0.5
104,55.jpg,nghị,nghi',0.5
12,57.jpg,dâng,dany,0.5
39,92.jpg,ấp,ap,0.5
45,41.jpg,bé,be,0.5
45,38.jpg,đi,di,0.5
105,57.jpg,họ,ho,0.5
105,53.jpg,giai,qi'ai,0.5
97,29.jpg,là,lā,0.5
103,52.jpg,tiến,tiei,0.5
103,36.jpg,trên,cerên,0.5
8,73.jpg,nghị,nghi!,0.5
148,11.jpg,điều,dieu,0.5
133,23.jpg,từng,thing,0.5
88,24.jpg,khoảng,choa ng,0.5
133,6.jpg,ve,v2,0.5
133,45.jpg,xe,x e,0.5
6,34.jpg,liệt,lieet,0.5
28,13.jpg,biển,bi'en,0.5
6,47.jpg,trực,tm'c,0.5
39,20.jpg,chúi,chuui,0.5
12,81.jpg,gà,ga,0.5
12,76.jpg,có,co,0.5
97,39.jpg,lẽ,le,0.5
12,82.jpg,phần,phain,0.5
39,70.jpg,đi,di,0.5
39,46.jpg,mình,minth,0.5
39,39.jpg,xe,x e,0.5
133,14.jpg,giám,giam',0.5
88,76.jpg,cũng,cimg,0.5
88,75.jpg,cuộc,euoc,0.5
143,77.jpg,rừng,ruing,0.5
143,67.jpg,án,áu,0.5
143,64.jpg,thịt,hit,0.5
88,90.jpg,chưa,china,0.5
39,5.jpg,chấp,châip,0.5
127,16.jpg,phát,pháír,0.5
127,5.jpg,cơ,cd,0.5
127,3.jpg,mà,ma,0.5
148,1.jpg,biển,bên,0.5
97,89.jpg,khai,khai ',0.5
6,71.jpg,19,1g,0.5
86,49.jpg,suất,suāf,0.5
86,46.jpg,đi,di,0.5
116,43.jpg,sách,sa'ch,0.5
86,95.jpg,quán,quan',0.5
86,91.jpg,tùng,vung,0.5
86,90.jpg,lạ,la,0.5
116,22.jpg,động,deng,0.5
116,58.jpg,trại,thai,0.5
116,55.jpg,luật,lwat,0.5
116,52.jpg,bà,ba,0.5
116,49.jpg,loại,poai,0.5
86,57.jpg,trăm,fram,0.5
86,55.jpg,việc,viee,0.5
86,51.jpg,điểm,diem,0.5
6,64.jpg,đảng,dang,0.5
6,61.jpg,mà,mā,0.5
6,90.jpg,luận,huan,0.5
6,77.jpg,việc,vj2c,0.5
6,76.jpg,âm,àm,0.5
28,27.jpg,công,coing,0.5
28,23.jpg,ra,na,0.5
118,39.jpg,hà,hā,0.5
118,38.jpg,chợt,cho't,0.5
118,21.jpg,rừng,ru²ng,0.5
9,95.jpg,nuôi,nmoi,0.5
6,27.jpg,cũng,cimg,0.5
86,76.jpg,hoãn,hoein,0.5
127,63.jpg,thuốc...,thu ôi ...,0.5
127,58.jpg,nhân,nhain,0.5
104,39.jpg,dị,di,0.5
104,33.jpg,là,la,0.5
127,77.jpg,đồng,dòng,0.5
127,73.jpg,xe,xle,0.5
148,73.jpg,ngày,ng ay,0.5
148,69.jpg,bềnh,beñh,0.5
86,98.jpg,tình,hinh,0.5
86,97.jpg,ngồi,ng oi,0.5
127,100.jpg,đồng,dòng,0.5
127,99.jpg,liên,lwen,0.5
86,77.jpg,"xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến sự phồn vinh","xaiy dung chu nghi đả xa hior, co leiis quan truc thép dcu's sot phoš冉s",0.5
110,72.jpg,mở,m²,0.5
46,66.jpg,chơi,chd1,0.5
73,80.jpg,cảnh,ceinh,0.5
73,78.jpg,nghiệp,nghuy,0.5
73,94.jpg,thưa,thura,0.5
58,44.jpg,bị,bi,0.5
58,38.jpg,có,co,0.5
42,5.jpg,và,vā,0.5
42,4.jpg,điều,dieu,0.5
51,100.jpg,công,cony,0.5
2,76.jpg,bà,bā,0.5
2,98.jpg,đóng,dong,0.5
2,90.jpg,mở,m$,0.5
107,62.jpg,tích,tlich,0.5
