folder,image,ground_truth,prediction,cer_score,confidence
129,63.jpg,"việc ký xác nhận này, theo ông luân, diễn ra "" sau khi vụ trưởng vụ tài chính","af c na ny,thaoqy luan,den na""bau r& u thnntai ckq",0.5844,0.6308
69,96.jpg,"mất, tìm kiếm địa chỉ và liên lạc với chủ nhân những giấy tờ đã tìm được, mời",meftim un da cl van dac wck nhan nu gj t d tim dr m,0.5844,0.6776
38,80.jpg,cứu này sẽ được trình bày và thảo luận thông qua 20 hội nghị truyền hình,u ny  dc inh ay v th kun tumy 7n 2onduj hn,0.5833,0.6699
89,95.jpg,"thứ 12 đây! "" - một thợ liệm nói. "" mặt mày, mình mẩy ai cũng bị trầy sướt, bầm giập","1 tay""- mot t am nö.mz wa. min maj ai nj ng &: fhy sul,bon l",0.5833,0.7423
81,4.jpg,còn vô số câu chuyện thú vị như vậy. đó là khi một anh cán bộ kêu thốt lên ngạc,cat o3'ca dmpn huk vnw y.b5 &a`ki mt anh cank e k +h@t&2 nga,0.5823,0.6192
23,42.jpg,"vừa thấy bóng anh nghĩa đi vào là mấy chị ở xóm ve chai ở p. 17, gò",vnog bor anh nghci vao d mj hxoncai .47go,0.5821,0.7045
19,69.jpg,", châu á với châu âu, châu úc với trung đông. giao lưu quốc tế","ckan a'v chau au, ckan oö tnnqang. gao inqul",0.5806,0.7379
66,97.jpg,ubnd tp đã chính thức kết luận hoan nghênh và biểu dương những,unno tp d u thk k ln:yaq hnn nhn ve ma doz nas,0.5806,0.6614
101,90.jpg,"làng, từ bàn tay trắng đã tạo lập nên cơ nghiệp...","anj, i bon og tnj  ag  n nghp.",0.58,0.6792
29,30.jpg,"chị ngọc ánh, chủ tịch mặt trận tổ quốc của xã, còn cho tôi biết thêm","c yec amh, h ma aantöaua ca, cn ota bi m",0.5797,0.6978
47,82.jpg,"ngành tp, chủ tịch ubnd tp.hcm lê thanh hải đã đề nghị công an tp.hcm","hamtr,chiticu6ndtencmlthanhanhca an thcm",0.5797,0.7237
1,45.jpg,dưới mọi hình thức.,dk3i moi h5 swe,0.5789,0.6782
96,81.jpg,"vật ở phía sau nhà, trong đó có con kỳ đà to bằng bắp vế.","vat 8'phá ran nh,hay dsc'cn hj da h bay bvc.",0.5789,0.6879
140,34.jpg,5 - 2004 tổng lượng mưa tại các tỉnh trong khu vực sẽ thiếu hụt so với trung,5-2v04 töj hy mun ta cé töh tnag hue s ra   vsitmy,0.5789,0.7513
65,55.jpg,"1 - 12 - 2003, chỉ còn ít lâu là tết nguyên đán, công ty chuộc ra, đưa trở lại","1-1-io,ckcon it la d tet ngn dan, cong cnhaa' la",0.5769,0.7094
10,91.jpg,"tranh chống tiêu cực ở công trình đường liên cảng a5, gia đình anh trương","hanhchhq t  con trh tumq lancanga5,patinhanhuisy",0.5753,0.7588
12,33.jpg,"quý trung, ở cùng xã ia me, chư prông, gia lai, vào khu vực rừng dốc tứ ở",qjtrnq 1 cunqa iameichu rq16alaiv u v nng botu:,0.5753,0.6655
132,90.jpg,chứa khi lượng xe cùng lúc dồn đến trạm.,ca&i drg  amg c dei d& tnam.,0.575,0.7871
61,68.jpg,"thơ, đem lại ánh sáng cho người mù nghèo và trẻ em mù bẩm sinh, xe lăn cho người","ho,ond ah any ho np mz ps vx tnm am nh,xe lchonqai",0.575,0.6553
68,65.jpg,nhưng bà con vẫn có nhu cầu rất lớn về nắm các thông tin trong nước. báo điện tử,nhang ba m vai&na ca ai la va nan ra tang tn mg nkchin,0.575,0.679
89,18.jpg,"ngã ba một chiếc spacy phóng ngang qua. trên đường đi,",na la m ut spay phmy nyny 1u. snq tiy:,0.5741,0.7143
16,58.jpg,"nói vắn tắt về thảm trạng : "" thấy trời mưa lớn, trưa 13 - 11","n u&n +k v shain trrg:hay+ mma lon,tua d3-ss",0.5738,0.7157
88,93.jpg,"có nước, quan tài cứ nổi lên bập bềnh chẳng chịu nằm im, phải","c6u&1 qun táu2 mi n bp ho chaig dui nn tn,ph2",0.5738,0.7476
13,31.jpg,"cổ hội an, quản lý khu tháp chăm mỹ sơn, chương trình hỗ trợ du lịch",c ts an quan dy&hn tha chan mystn chu hine onda se,0.5735,0.7112
147,24.jpg,""" tội nghiệp, họ toàn là người miền bắc... "" - một chủ quán ở đầu thị trấn nói khi",h ngho. g han la ngunmn..-mt cha quan d h tra nath,0.5732,0.7769
43,18.jpg,nvơnn được phổ biến công khai và rộng rãi.,nvo'nn ta phs hu coy tha va y a.,0.5714,0.6919
146,9.jpg,tiếng còi hụ liên hồi. anh nghĩa lái xe bất ngờ thắng gấp vì từ,ny  hh us hn.anh nqkn x ve lt nf thxy fp nrt5,0.5714,0.6685
113,20.jpg,trong trại có để năm quan tài đã sơn màu nâu và nhiều bia đá chưa khắc,ihar thui c'de'nam quanta d  ma na  nhii hia dicuall.,0.5714,0.6958
28,46.jpg,cho họ.,ao hv,0.5714,0.5966
102,6.jpg,yên đến giờ phút này.,ya an! pv plar noy.,0.5714,0.7285
53,8.jpg,nghiêng,nylueng,0.5714,0.4518
25,75.jpg,như muốn lao vào xe cấp cứu.,na mn doo bao ua eap auil.,0.5714,0.6295
138,73.jpg,đồng đối với những người bị thương.,rg t6i v nhi q8 bi thusrg,0.5714,0.6982
146,87.jpg,"không bị đau khi xe xóc. được chừng mươi phút đường xe, bà cụ đòi","hong  dou hixx.uo chn md: phuk un xe,acuda",0.5692,0.7086
7,91.jpg,cho nhà đầu tư nước ngoài đầu tư vào vn. chính vì vậy nghị,ho nha hnk rgoa a tvavn. chnh vaym,0.569,0.6809
107,6.jpg,"của các kỳ thi, và cũng là bản chất của thành công.",a cakithvacnq la banchauathahng,0.5686,0.7526
141,16.jpg,"khách, đi bộ hàng chục kilômet, qua hàng rào cảnh sát các nước, may","ai,ti h hamy chuc ulbmt,ua hingráointca meoimay",0.5672,0.6743
21,27.jpg,quyết toán thuế. sở tài chính làm không nổi. tôi nghĩ giải quyết được hết. không ai,wp4 atka.s3 tai ch m hhmg noi.tei ngh g:2qg2 tude h4.henga:,0.5663,0.7172
53,84.jpg,"cư mới tại xã xuân hải, huyện sông cầu, tỉnh phú yên.","ama tei ua hahyh song ai,th pha a.",0.566,0.7166
135,21.jpg,"bị cắt trọng thương... sau đó khoán bỏ trốn, đến ngày","bcatrg hang -. snn kha b: hn,  g",0.566,0.5847
117,39.jpg,công sức xây dựng chắc chắn sẽ tồn tại và phát triển.,cmy nt xag dg qa cl  tsn t4 va phutn,0.566,0.6922
110,44.jpg,"ngoài ra, chúng tôi sẽ tích cực đáp ứng nhu cầu của bà con trong việc","napara, cgto s m cuc tlp h rhuca cu con 7ngw",0.5652,0.7516
91,93.jpg,"để thanh toán cho bên thi công khi vốn ngân sách chưa kịp cấp phát "".",b thahtvan cho b ta: cng  mnghaob c pcfprat,0.5652,0.7087
7,50.jpg,"dankia ơi, hãy chờ nhé!",donha&thay ch mhe'!,0.5652,0.8013
102,22.jpg,các con bạc không từ một thủ đoạn đê tiện nào.,cao n bae hsn hi at th an d na.,0.5652,0.7297
36,88.jpg,"cứu, đdv huệ đem chiếc băng ca đẩy vào nhà có nạn nhân.","uu,osv hn2 xum uht lxy w ty vx nkz u nnn nan",0.5636,0.7435
107,35.jpg,"nào thưa ông? - nghị quyết lần này đã nêu ra bốn nhóm giải pháp, trong đó",nao ttuang1-n 9rp i x nn ca b2n nhom qai phap1-longd5,0.5616,0.6752
72,38.jpg,"sẽ tổ chức các lễ hội, như đêm rằm phố cổ mỗi tuần một lần và tổ chức các","4 tchá cat lhi, nht din an phs'smtan mt dö t'chue caz",0.5616,0.7359
110,88.jpg,"ngân hàng dữ liệu giá thuốc (giá thuốc cùng loại ở nước sản xuất, ở các nước trong",nga hán d la giát lgátuáng li náán át c náting,0.561,0.733
49,46.jpg,"bằng nỗi đau mất danh dự, tinh thần khi xuất hiện bài báo "" một âm",ngmdau mi dandirtinktén thi xuaian aa mr am,0.5606,0.7043
65,29.jpg,cố gượng dậy được. chỉ một phút sau tôi đã nhận ra cả trại bị cuốn,giong jay tc.ch mt phl4 saltd nhana ca+ail wx,0.5606,0.6772
85,89.jpg,"có vị trí chiến lược quan trọng : nối liền thái bình dương với ấn độ dương,",ct : t che ao quan ag: n du th bin danq viooaing,0.56,0.7071
52,7.jpg,"phải là thất bại. trái lại, thành công đã nở hoa khi cậu bé năm xưa,","phala haf bai.ta la, thoncang k haca namxia",0.5588,0.6941
110,46.jpg,"có vị trí chiến lược quan trọng : nối liền thái bình dương với ấn độ dương, châu á với",cdv tr quan trog : n lthá bh dng vaningchanv,0.5581,0.6687
100,57.jpg,với lập luận : nếu kéo dài thời gian không thu phí sẽ làm tăng lãi vay,v lop n: ni ks d5 th5 jnn hyths ph ln pay5vy,0.5571,0.6895
30,51.jpg,qua lại như đan mắt lưới. tiếng còi hụ liên hồi. anh nghĩa lái xe bất ngờ thắng,na l nh on má uortug   dnr.anh nha ai xeal  thán,0.557,0.6864
17,78.jpg,"3 nên hải bảo khoán đi về. khoán tự ái mang cưa ra về, hải đuổi theo và hai bên",n ha ba khon i v hoa   mog ca m  ta látluov lab,0.557,0.6824
23,18.jpg,con về quê; trương xuân đào dạt về tận định quán (đồng nai) làm,con uqu;thhoqxu a dot uxtainh quannqna)lam,0.5556,0.7923
69,72.jpg,tháo cái chân vịt của tàu chiến pháp đem về làm kỷ niệm hồi năm,ya ca chan vt cu +a ch phpm ve'l  nnhörno?,0.5556,0.6944
71,4.jpg,a5 thi công lại vào cuối tháng 3 - 2004? * vụ sai phạm công trình,a5cg y va asi thy 3-2004?*vu phamgth,0.5538,0.7933
139,4.jpg,"nông thôn, cất nhà tình thương cho dân nghèo...","moy tha, cnk ak thag k dan gh..",0.5532,0.6769
83,60.jpg,"làm? có lẽ do cơ quan điều tra thấy chứng cứ chưa rõ, chưa","m2 ci eo a quanxoi m tay dulg uk cua n,cua",0.5517,0.6767
136,93.jpg,nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam,nk tagáp  gai áng vnam. vng vii am,0.5507,0.6807
135,94.jpg,17 lao động trở về từ malaysia vì không có việc làm. tại công ty thương mại xuất,1a dng tö vt malaia i ng vilámticngng maua,0.55,0.7232
134,19.jpg,"phan thế minh hùng cho biết hồi tháng 10 - 2003 vừa qua, đến","phan th mnvthty uh luo hf thny u-2 t qw,7c",0.55,0.6511
134,81.jpg,"một đầm lầy với khoảng 10.000 khối đất đá, không kể ngổn ngang",met an 2 vo hhoing 1oovo h d slahng h'ngöngang,0.5484,0.6878
51,97.jpg,"hứa giải quyết về trước tết, lại làm việc và sống cầm hơi như cũ. ngày 2 - 1 - 2004,","ná giak qyf v arud x, loi am v aönq con hsi nh ci. ny-1dox,",0.5476,0.6747
70,93.jpg,thành công.,phainf cmg.,0.5455,0.6493
79,51.jpg,mạng như muốn lao vào xe cấp cứu.,mny nw md lr na k cip den.,0.5455,0.6832
70,2.jpg,của vụ án. vị nhân chứng đặc biệt này vội vã lên cầu thang và đi vào,ea vn an. vl nlancy da biknay vv lneö than vadá,0.5441,0.6273
36,26.jpg,"chính phủ, còn phải chờ chính phủ cho phép "", không phải sự thể hiện","c&'nq q&2, cn ph2 ca chnqprcho phap""ayphin?thh",0.5441,0.6829
128,9.jpg,có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát,ch ha du  vung nhar d  duin co inh afbun phaf,0.5429,0.7164
5,96.jpg,có các số liệu thực tế về vật liệu bị bớt xén...,co'cé s'en tu t've'va lau bi baf xen..,0.5417,0.7773
16,38.jpg,"nhỏ, và chưa bao giờ được chính thức ra sân. nhưng đó không phải là thất","na, v chla dn gi  ehnh uc xaan. tuig d hong phása",0.5417,0.7206
116,31.jpg,vài năm trời với qui mô ngày một lớn.,ve: nanh& vui ms ngytln.,0.5405,0.7154
43,75.jpg,nhà hàng kiều oanh nằm ngay trung tâm,m hay korankminmgay tring tan,0.5405,0.7136
121,60.jpg,ông còn vận động để người bạn thân là trần văn trọng đang sống ở quận bình,ongco van clung lmjo ken thah la tha van teng dang anggran a,0.5405,0.7438
69,35.jpg,"này nè. trước giờ, phân rác ra thỉnh thoảng cũng thấy. gặp giấy","hag n. trualgs,phan aé ra nwah thag ag hayggy",0.5397,0.674
109,89.jpg,"xuân hải, huyện sông cầu, tỉnh phú yên.","man ha,yin sn ca,tn pryen .",0.5385,0.6593
114,68.jpg,số 2554 / qđ - ub ngày 5 - 10 - 2000 của ubnd tỉnh phú yên. thủ tục,so25541q0-ue mj5-10-2000u2nd inpi yan.thac,0.5373,0.68
36,12.jpg,nước sạch cho 85% dân số vào năm 2010 và cho 100% dân số vào năm 2020,wc sad d86% a s'vöo u 2010vdo 100% desnim 02,0.5362,0.6448
130,10.jpg,chuyển đi gửi tạm ở một công ty môi giới. chúng tôi cầu cứu các nơi nhưng,chuyun di ghi tom nb us yn gá. chan ts: ca cúcae nanur,0.5342,0.6955
131,58.jpg,nước tưới vào cuối vụ đông xuân.,nitctuxi uas wsi wu dong xudn .,0.5312,0.7902
37,75.jpg,chương trình hành động thực hiện nghị quyết trung ương 9 - khóa ix,cung unh hanh dór tu hin ngfi uyátung un-ái,0.5303,0.6403
8,79.jpg,"lý nghĩa địa này, chỉ tôi thấy một bên trong trại có để năm quan tài",maha ia may ch to h ma bin ong ka t mam quan +a,0.5294,0.7285
119,77.jpg,được đề cập đầu tiên là vấn đề trọng dụng nhân tài. chúng ta biết rằng,dusc d cp dai n hava  trong durg nan du.chug tabaf ny,0.5286,0.6851
140,71.jpg,rất khác so với thời điểm ban hành những chính sách trước đây. nếu như,nat d no v6i t im bon anh ng chl dc tw6c dannh,0.5286,0.6515
92,91.jpg,"trên tuyến đường kỳ đồng cát rơi vãi khắp nơi, dây điện thoại đứt, dãy","thn hny dng kg oong c1 voi khap noday anhai d,dy",0.5286,0.7749
132,98.jpg,phải có các số liệu thực tế về vật liệu bị bớt xén...,ph c6 nt s6'li tha te''vub b6t xen..,0.5283,0.7044
85,23.jpg,cao thật đấy. nhưng cao mà làm gì khi nv1 lấy tới hai bảy phẩy năm? đó thật ra không phải,th& aynhuny cao mn  kh nv1 dyi ha: lapy nm?drakhng pk,0.5281,0.638
22,84.jpg,"các anh chị em ccv mỗi người một việc. bs hà chuẩn bị y cụ, đdv kim chi xách","c an chj en ccym8 ngu m5 va2. s+clna b:y c,0v kun cuxa",0.5263,0.7484
87,19.jpg,"tia nắng đầu những ngày mưa. cây lá hình như xanh hơn, thắm",ha nanga nhem g mio.c & hnh nuan hantha,0.5254,0.6649
105,94.jpg,hội nghị quốc tế và mở các tour du lịch làng nghề truyền thống.,mqh: qui +va ms eo tour du dichjong mghuyên hoy,0.5238,0.7886
66,74.jpg,đào vàng bất hạnh phần phật trước ngọn gió từ hướng rừng thổi tới,a vang ba hank pha pha tungon gt ging hti,0.5231,0.7581
16,55.jpg,"việt tại nước sở tại. - trước hết, đây là lần đầu tiên một nghị quyết","vnt tai nué .-tnn6c t,tay a lan dan te mst ghi qugt",0.5217,0.713
95,6.jpg,cũng không rõ. chỉ còn vợ chồng anh cùng bốn người khác trong nhóm công,eunkhng 5.chn chng anhug bb nqui haong hchg,0.5211,0.7174
4,36.jpg,"mại xuất nhập khẩu bình phước, từ ngày 17 - 3 - 2004 đến nay đã có 17 lao","waj xua nhp hat si pu,t naai 17-2-20o dh nay da co'17 da",0.5205,0.7329
81,39.jpg,"ngạc nhiên khi đến nhận lại một cặp hồ sơ : "" tôi đã bị mất nó khi công tác","ocnh kl d nhan di mt cp ha's: ""t da bi maf nê  coga?",0.52,0.6848
139,40.jpg,làm sụt giảm kinh tế tp. vậy nguyên nhân gốc từ đâu? viện trưởng viện kinh tế,tain nt qiam dinh té' t9. vay qy&n mhan qp du daw?vin tnashq im kin de,0.5195,0.7789
70,32.jpg,"vùi lấp bằng vết nhơ này "".","iu xop bang vef hs may""",0.5185,0.7379
81,90.jpg,"mình cũng phải ráng. toàn là người cùng quê, cùng vì áo cơm cuộc sống mà đem thân","mihcung ph& angtoan dx ngung que,cmy vi&ocmeut syma denthan",0.5185,0.768
26,78.jpg,"như vậy, nhưng rồi... sẽ nghiên cứu. các ông chủ trẻ của dịch vụ","nha wy, narya...senghin au. ca tg critt cun dw",0.5156,0.6731
67,54.jpg,"nhân dân tỉnh bình dương. theo tìm hiểu của chúng tôi, ngoài ông",nhan danthindungtheo tm ha chng tnn,0.5156,0.7319
31,83.jpg,17 - 3 - 2004 đã ra trình diện tại cơ quan công an. vụ việc đang,--n4dra tinh din t c quan n anc ag,0.5156,0.7273
59,8.jpg,phần xây dựng quê hương đất nước.,pa xa ung quuang tat m6c.,0.5152,0.6749
55,21.jpg,"trãi, quận 1 cũng nổi tiếng bán hàng độc). quán luôn thu hút khách","tha, 1uy uy na ng ban kny da). qua dusn u hitphach",0.5152,0.6752
29,29.jpg,"hỏi bị cáo nguyễn quang hà (nguyên thứ trưởng bộ nn & ptnt) : "" muốn đối","h& bi ca ngên ouang ha (nynk6y bb nnptnt):""muxd",0.5139,0.7368
92,97.jpg,năng sẽ thiếu nước ngọt và bị nước mặn xâm nhập trên diện rộng vì từ nay đến tháng,nn  thx nu ngot va t: nuo man xán nhöp ni dahsiy ti nay tk harg,0.5122,0.7386
36,34.jpg,"anh trần mạnh hoài (giám đốc công ty xây lắp & vật tư xây dựng,",nn tr2d man hn c6me axi cony #y x&y lqp & vu kx&y dpy,0.5079,0.7161
145,78.jpg,chặn ở đầu hai đoạn dốc nơi đoạn đường qua km 95 và gần km 97. họ,chn& da hni dan dsc ndi am doy qua bn s5 oaga km j7.fo,0.5077,0.7495
117,38.jpg,"xuân đại rơi vào cảnh túng quẫn gần như cùng cực. và trên hết, nghi vấn","udn  acaih tuhg quan gan nh gucvatröhf, nghi van",0.507,0.7307
54,96.jpg,"trong đó có bốn người bị thương. công ty chúng tôi toàn người tỉnh ninh bình,",nong d co4 rgubi thung. cöng dy ching t an rguthhnrhbhh.,0.5065,0.7501
111,63.jpg,hai năm nữa là dứt điểm. cái khó nằm ở khâu quyết toán tài chính dn và quyết toán,tai námna l dt din . c hhnam ha qyi tn da ckik dvaqutoan,0.5062,0.6887
120,95.jpg,có,co,0.5,0.8307
45,38.jpg,đi,di,0.5,0.6914
45,95.jpg,từ,tu,0.5,0.7698
53,33.jpg,sẽ,se,0.5,0.8875
64,60.jpg,mô,mo,0.5,0.828
15,37.jpg,tè,t,0.5,0.8078
15,39.jpg,quốc,quct,0.5,0.7254
132,45.jpg,biển,cien,0.5,0.5369
26,9.jpg,lạ,la,0.5,0.9576
26,7.jpg,là,la,0.5,0.7287
26,6.jpg,cơ,c,0.5,0.1782
26,5.jpg,đi,di,0.5,0.899
120,80.jpg,ninh,niml,0.5,0.7409
132,48.jpg,bộ,bo,0.5,0.3468
132,50.jpg,phức,phz,0.5,0.6542
132,29.jpg,bè,be,0.5,0.8767
56,29.jpg,kỳ,ky,0.5,0.3782
111,1.jpg,em,lm,0.5,0.5956
111,4.jpg,phúc,phut,0.5,0.7442
122,12.jpg,nhân,nean,0.5,0.8357
120,88.jpg,tặng,taing,0.5,0.8671
120,93.jpg,về,ve,0.5,0.501
122,30.jpg,dũng,duing,0.5,0.9448
122,28.jpg,xanh,kan,0.5,0.7087
138,86.jpg,ngày,nagoy,0.5,0.5913
132,46.jpg,có,cs,0.5,0.7287
111,17.jpg,răng,runy,0.5,0.6613
77,84.jpg,công,cony,0.5,0.9823
132,54.jpg,cạnh,canl,0.5,0.8959
120,79.jpg,là,la,0.5,0.7297
120,73.jpg,là,l,0.5,0.2812
120,87.jpg,kiến,kia,0.5,0.7382
111,20.jpg,đáng,tang,0.5,0.8279
3,6.jpg,giàu,qiau,0.5,0.6073
3,2.jpg,điều,tieu,0.5,0.65
56,84.jpg,ra,ha,0.5,0.6347
15,88.jpg,phồn,phro,0.5,0.7868
45,100.jpg,cộng,carg,0.5,0.4174
3,14.jpg,nước,niec,0.5,0.6266
3,11.jpg,điểm,tiem,0.5,0.8348
15,45.jpg,tù,tu,0.5,0.9943
3,20.jpg,và,va,0.5,0.9436
122,97.jpg,giàu,gian,0.5,0.581
122,92.jpg,thất,tha,0.5,0.9159
3,45.jpg,tình,tiah,0.5,0.6134
3,58.jpg,rõ,r&,0.5,0.4656
3,54.jpg,từ,tw,0.5,0.639
3,52.jpg,cơ,co,0.5,0.8566
56,71.jpg,tế,tt,0.5,0.4034
132,11.jpg,đồng,aing,0.5,0.6391
132,12.jpg,thủy,hy,0.5,0.3731
37,16.jpg,trời,trh,0.5,0.7129
132,21.jpg,ngày,agay,0.5,0.5221
56,69.jpg,mô,mo,0.5,0.7765
44,100.jpg,hồ,ha,0.5,0.8366
44,92.jpg,sự,sw,0.5,0.6769
44,93.jpg,luật,luar,0.5,0.6885
138,92.jpg,băng,borg,0.5,0.9194
15,22.jpg,cuốn,cué'n,0.5,0.6225
122,50.jpg,họ,ho,0.5,0.9811
15,19.jpg,xanh,itanh,0.5,0.7643
15,35.jpg,là,la,0.5,0.5817
3,36.jpg,xã,x&,0.5,0.8944
15,33.jpg,là,la,0.5,0.5863
15,31.jpg,ra,na,0.5,0.738
56,89.jpg,điều,aitu,0.5,0.7987
3,39.jpg,cảnh,canl,0.5,0.8719
37,22.jpg,nghiện,nghietr,0.5,0.7554
37,23.jpg,bị,b,0.5,0.6341
56,98.jpg,ra,sa,0.5,0.6749
37,12.jpg,loại,lsi,0.5,0.2316
15,21.jpg,vì,vi,0.5,0.7089
3,87.jpg,vì,vi,0.5,0.4379
15,12.jpg,tuần,tual,0.5,0.6759
3,89.jpg,tư,tu,0.5,0.9538
122,62.jpg,là,la,0.5,0.3705
3,92.jpg,cụ,cu,0.5,0.9098
122,58.jpg,xử,xu,0.5,0.4522
3,85.jpg,áo,ao,0.5,0.9173
122,56.jpg,bằng,baing,0.5,0.8409
3,75.jpg,xe,ee,0.5,0.8068
122,67.jpg,rừng,fing,0.5,0.841
15,51.jpg,trại,frai,0.5,0.8302
64,32.jpg,nghị,rgh:,0.5,0.8317
122,81.jpg,khoảng,kchcang,0.5,0.658
15,56.jpg,bị,b.,0.5,0.7928
15,96.jpg,hừ,ht,0.5,0.5022
15,63.jpg,17,1 7,0.5,0.8802
15,60.jpg,cùng,ang,0.5,0.5314
138,94.jpg,cả,ca,0.5,0.9887
15,76.jpg,sự,su,0.5,0.7677
15,15.jpg,có,co,0.5,0.3893
138,82.jpg,kế,k,0.5,0.3797
120,85.jpg,kế,ke,0.5,0.9219
3,77.jpg,xã,xa,0.5,0.962
3,51.jpg,tuổi,2usi,0.5,0.6738
53,14.jpg,châu,chan,0.5,0.7365
3,63.jpg,biết,bst,0.5,0.7943
3,61.jpg,căng,ciny,0.5,0.7688
15,83.jpg,dn,pn,0.5,0.8806
122,80.jpg,lũ,lt,0.5,0.6939
73,26.jpg,sẽ,s2,0.5,0.2052
73,21.jpg,và,va,0.5,0.8374
26,43.jpg,90,9o,0.5,0.5372
111,39.jpg,và,va,0.5,0.8955
111,23.jpg,mà,ma,0.5,0.8983
111,16.jpg,bệnh,bend,0.5,0.7286
73,48.jpg,dự,du,0.5,0.9722
3,46.jpg,mong,moy,0.5,0.8214
3,18.jpg,tuổi,tua,0.5,0.7377
3,33.jpg,chưa,chu'a,0.5,0.8256
37,31.jpg,là,la,0.5,0.7207
37,29.jpg,mô,mo,0.5,0.9095
37,43.jpg,tự,tu,0.5,0.9877
111,29.jpg,chất,cha't,0.5,0.9694
37,56.jpg,ấy,ry,0.5,0.8203
37,54.jpg,trận,fran,0.5,0.9357
37,52.jpg,cuộc,cuge,0.5,0.6663
73,54.jpg,cơ,c,0.5,0.2127
30,57.jpg,cả,ca,0.5,0.9681
30,58.jpg,giày,glay,0.5,0.7481
125,5.jpg,phương,phrony,0.5,0.8633
92,88.jpg,nhân,whn,0.5,0.616
92,89.jpg,ta,ha,0.5,0.5007
92,94.jpg,có,co,0.5,0.4871
88,91.jpg,tính,tah,0.5,0.6658
88,82.jpg,ra,na,0.5,0.7525
64,62.jpg,mơ,m&,0.5,0.5813
145,86.jpg,về,ve,0.5,0.1631
30,70.jpg,biên,brén,0.5,0.681
30,56.jpg,có,co,0.5,0.2869
145,45.jpg,ai,a,0.5,0.9735
53,90.jpg,về,v&,0.5,0.3479
53,92.jpg,nghị,ng.h:,0.5,0.7513
53,81.jpg,chìm,chin,0.5,0.8822
53,86.jpg,và,v,0.5,0.5424
145,10.jpg,năng,1eng,0.5,0.674
145,85.jpg,km,ym,0.5,0.8916
121,19.jpg,và,va,0.5,0.2896
121,6.jpg,nghị,mghi,0.5,0.8049
121,9.jpg,lỏng,le'ng,0.5,0.5916
31,3.jpg,về,ve,0.5,0.334
31,6.jpg,việc,vuic,0.5,0.6116
31,8.jpg,và,va,0.5,0.9472
31,69.jpg,giới,gia:,0.5,0.7662
31,54.jpg,xứ,x3,0.5,0.4365
31,19.jpg,họ,ho,0.5,0.9001
148,61.jpg,phục,phus,0.5,0.949
148,52.jpg,họ,ho,0.5,0.8532
92,85.jpg,ta,to,0.5,0.8151
92,86.jpg,mẹ,me,0.5,0.9867
92,71.jpg,sông,suny,0.5,0.7553
92,72.jpg,mà,ma,0.5,0.9878
31,34.jpg,khỏe,khor,0.5,0.8727
31,24.jpg,là,l,0.5,0.0639
31,27.jpg,trực,tre,0.5,0.7048
148,59.jpg,"quay sang tôi, anh trường nói : "" một chị ở quận 8 gọi điện cảm ơn chúng",auay song tanhtrg nó:möt chi'guan gn in canen dg,0.5,0.7984
41,89.jpg,án,an,0.5,0.866
41,90.jpg,sự,su,0.5,0.8851
41,60.jpg,sống,bong,0.5,0.6849
41,68.jpg,đồng,ding,0.5,0.9121
92,55.jpg,ký,ky,0.5,0.4579
76,38.jpg,biển,b'en,0.5,0.5283
76,29.jpg,đi,di,0.5,0.6376
76,30.jpg,vụ,vu,0.5,0.5909
112,87.jpg,lãnh,lanl,0.5,0.7712
76,23.jpg,trên,then,0.5,0.8311
76,25.jpg,lã,la,0.5,0.5475
41,37.jpg,lơ,l8,0.5,0.5946
41,30.jpg,có,co,0.5,0.4284
145,33.jpg,hoặc,hocic,0.5,0.7857
112,57.jpg,thường,tuvong,0.5,0.6633
76,46.jpg,tỉnh,tirh,0.5,0.846
76,48.jpg,có,co,0.5,0.592
76,51.jpg,có,co,0.5,0.625
76,20.jpg,liêu,leu,0.5,0.5414
112,91.jpg,phương,lhiong,0.5,0.7856
145,49.jpg,hiện,hen,0.5,0.6187
145,52.jpg,ra,na,0.5,0.8173
145,39.jpg,xử,xa,0.5,0.2339
145,43.jpg,là,la,0.5,0.6357
41,6.jpg,trên,hr&n,0.5,0.6797
30,90.jpg,xe,x,0.5,0.607
41,55.jpg,phải,phar,0.5,0.798
41,33.jpg,niên,mien,0.5,0.818
41,46.jpg,bề,be,0.5,0.3006
41,49.jpg,cả,ca,0.5,0.9266
148,41.jpg,cũng,cany,0.5,0.765
